region_code_key|city_state_key|gym_code_key|original_gym_name|gym_name|latitude|longitude|gym_location_city|gym_location_state|word_1|word_2|word_3|gmap_url|gym_image|json
BAG|GLENDALECA|GLPOOF|Glendale Post Office|Glendale Post Office|34.133376|-118.253806|GLENDALE|CA|GL|PO|OF|https://www.google.com/maps/place/34.133376,-118.253806|https://lh6.ggpht.com/T-ct-9xVrzGhAqvgF2uEkhpLqyIm0pzyOLfxaN5j4rYTHspBeiTOla62FYL2PZoqyvMOcVqXvCPwXiAM4B4|*
BAG|GLENDALECA|GLARUT|Glendale Art Utility, Architecture|Glendale Art Utility, Architecture|34.132336|-118.254709|GLENDALE|CA|GL|AR|UT|https://www.google.com/maps/place/34.132336,-118.254709|https://lh3.googleusercontent.com/l0YmX6v7rx6jjs94eeLkIgeJLdXRj2CrBo_J5hZn4Ii_H3Y6U6Bn-6VYgrcdOHZojGNyQ8RygnfbKKSEF1w9ZQ|*
BAG|GLENDALECA|FLAR|Flower Art|Flower Art|34.142485|-118.249652|GLENDALE|CA|FL|AR||https://www.google.com/maps/place/34.142485,-118.249652|https://lh3.ggpht.com/iFnQP97CI5WU4SGlspXuE_Hd5XqFvFRyIW9PYimxgW-eEGd34CGzqgVsqWpAKKEd1ykt-ijg41QysHs_lOEv|*
BAG|GLENDALECA|GISU|Giant Sundial|Giant Sundial|34.138312|-118.24481|GLENDALE|CA|GI|SU||https://www.google.com/maps/place/34.138312,-118.24481|https://lh4.ggpht.com/XyPw8CykvEb9n7rOu8rILf3GK6C-KUSTfflOMOqQeqZ2bSnogxn25E93aZ7Pf5kfPwKDUk22FfOAEbbp0rA|*
BAG|GLENDALECA|PAPAGL|Palmer Park|Palmer Park Glendale|34.132472|-118.247618|GLENDALE|CA|PA|PA|GL|https://www.google.com/maps/place/34.132472,-118.247618|https://lh6.ggpht.com/JPdApUkjhqjRoyEVsTu-HfztryuvayQgzoqQePoMRI_UhEDZeO2g8PWy7MPixlY2ZfInTVfrX23Ppd2lBNwt|*
BAG|GLENDALECA|PSLIHE|Psychic Lion Head Fountain|Psychic Lion Head Fountain|34.139124|-118.255193|GLENDALE|CA|PS|LI|HE|https://www.google.com/maps/place/34.139124,-118.255193|https://lh5.ggpht.com/43-2RpscoQjK0lHLQXmNblt65OcfZil5VVw_2_Be66DBN6oleDr1Q2XBURrgMPmuU1wzVV6t30FyMBuJa1E|*
BAG|GLENDALECA|KOFIAR|Koi Fish Art Utility Box|Koi Fish Art Utility Box|34.14051|-118.254795|GLENDALE|CA|KO|FI|AR|https://www.google.com/maps/place/34.14051,-118.254795|https://lh3.googleusercontent.com/LccoreiV9qRPsvy76JeegJovjcikxGorAIU-thT4NXYkg_QhTZ8g7vb3ERipKYFHYvEx6gc58lEE2f1vd60Q|*
BAG|GLENDALECA|CRSPPI|Crystal Springs Picnic Area|Crystal Springs Picnic Area|34.133505|-118.277176|GLENDALE|CA|CR|SP|PI|https://www.google.com/maps/place/34.133505,-118.277176|https://lh6.ggpht.com/49TwZupGZx0pynhGTl5yXSNOCd1WL7hbg3e60ntRnLgJ--AdTza4mz_Hh0bKG0GC0M0Sz5YluQ2Dfwjwo94Q|*
BAG|GLENDALECA|NOATPA|North Atwater Park|North Atwater Park|34.133422|-118.272781|GLENDALE|CA|NO|AT|PA|https://www.google.com/maps/place/34.133422,-118.272781|https://lh3.ggpht.com/pDRY5eA5RYzV232B1kNgj1VNzSPVScHW3qG4iXn-Kq5lGDophr5yj24s9FJzQ2ZGbLVr-TRTMd20sz2xlvBY|*
BAG|GLENDALECA|LARIDE|LA River: Development and Future|LA River: Development and Future|34.132574|-118.273167|GLENDALE|CA|LA|RI|DE|https://www.google.com/maps/place/34.132574,-118.273167|https://lh6.ggpht.com/40helhZ9vJrRwm7rOU30tilifW_BHZh8oSYpm_SCj7RLJYx_g2pTTNiaZowcpzci8x7ktp7z8M980ud6OkbR|*
BAG|GLENDALECA|CHNAGL|Church of the Nazarene|Churchofthe Nazarene Glendale|34.135055|-118.25154|GLENDALE|CA|CH|NA|GL|https://www.google.com/maps/place/34.135055,-118.25154|https://lh5.ggpht.com/cVurzPVm0cGAmPZY-A4oUdhRfR_zaN5s1Cpxq8eRRPYeytvY84SL28-ma0eBwQrm990XxgyqfmLue3oj0FSF|*
BAG|GLENDALECA|THROBU|The Round Building|The Round Building|34.140651|-118.275207|GLENDALE|CA|TH|RO|BU|https://www.google.com/maps/place/34.140651,-118.275207|https://lh4.ggpht.com/VCmS7TDiYDRoZDWmyrGzw8TsX0gwjTWpOGip834tbqpIcXVVSNSJQwD_J6V0_5h_f9-5tmCm6GGzwPtGt05y|*
BAG|GLENDALECA|GLFOCH|Glendale Foursquare Church|Glendale Foursquare Church|34.136507|-118.260659|GLENDALE|CA|GL|FO|CH|https://www.google.com/maps/place/34.136507,-118.260659|https://lh3.googleusercontent.com/zr8dq2UmBXhLQRMPGHKPVn7X2AzIEZTKWbekjQf57F3F8PhezXpZ_u73RiAY2xJlXM7em61amTP1uYMySwca|*
BAG|GLENDALECA|PARICL|Paddock Riding Club|Paddock Riding Club|34.13003|-118.272156|GLENDALE|CA|PA|RI|CL|https://www.google.com/maps/place/34.13003,-118.272156|https://lh6.ggpht.com/6yXhoaWC1dYPyGaurnjL0NFt1QCJJO-X5uJP-_0JS6SOxFEQPD-VYxRasVg30g7BOU0QKis6DRPLdOHkDG4|*
BAG|GLENDALECA|TRFIMU|Tropical Fish Mural|Tropical Fish Mural|34.142479|-118.240161|GLENDALE|CA|TR|FI|MU|https://www.google.com/maps/place/34.142479,-118.240161|https://lh6.ggpht.com/GvY00mF3wYHiNSl3YLGsfKTEt6TvRkRwmZFzUBngTyT0IKHfQdELdE5lEesJpmRsmqPjdwHnH8wVExgjMYSz|*
BAG|GLENDALECA|CHCHCH|Chevy Chase Church|Chevy Chase Church|34.136107|-118.23939|GLENDALE|CA|CH|CH|CH|https://www.google.com/maps/place/34.136107,-118.23939|https://lh6.ggpht.com/hXcwc0fOnv6NCyd4dxoK0fhwsz8NKbKb3lpXfhqvAidfIzBH9NhTFJbEUBwXFCkiqCeMZQr-RjTu3IoDRqY|*
BAG|GLENDALECA|COANTE|Coffee and Tea|Coffee and Tea|34.133136|-118.201414|GLENDALE|CA|CO|AN|TE|https://www.google.com/maps/place/34.133136,-118.201414|https://lh3.ggpht.com/1vYm0i4IkmIP8cMYYJXyJIdxHm115rJwmKWuBsG1bgVLi24M3eQPhRPHnFFkeh44JUzuRmkpQuxUv0IfQtMt|*
BAG|GLENDALECA|EAROWA|Eagle Rock Wall Art|Eagle Rock Wall Art|34.139671|-118.200123|GLENDALE|CA|EA|RO|WA|https://www.google.com/maps/place/34.139671,-118.200123|https://lh6.ggpht.com/VADv_sYqvmKsQOTXXPrla8TxRjaPQN3Euti691iofjeNKn6kEW6d-oMmVWT1h0IqpR-9R6h99lb0tB-Un4o9|*
BAG|GLENDALECA|DIUTBO|Discovery Utility Box Art|Discovery Utility Box Art|34.134065|-118.241866|GLENDALE|CA|DI|UT|BO|https://www.google.com/maps/place/34.134065,-118.241866|https://lh3.googleusercontent.com/GHPrlBM95rLM0J0OULzf8UHJKMgoRDPADDjvhXOki7Z1hl3BOReTo6IqdjB-cVi5z7Vi66ELvh49LbEVslFzxg|*
BAG|GLENDALECA|LOANUN|Los Angeles United Church of Christ|Los Angeles United Church of Christ|34.139017|-118.211322|GLENDALE|CA|LO|AN|UN|https://www.google.com/maps/place/34.139017,-118.211322|https://lh6.ggpht.com/cmJ9xB7Yj45pAXRQqsMPrEEL2qYV-8mEEP4ZRj-bIjViOr739I1-mUFUiqaxV0opvUrTA8tpE0VizvWYJCK9|*
BAG|GLENDALECA|SOLUHO|Solheim Lutheran Home|Solheim Lutheran Home|34.137836|-118.215554|GLENDALE|CA|SO|LU|HO|https://www.google.com/maps/place/34.137836,-118.215554|https://lh3.ggpht.com/CnfygFUrKI3MuJRm97GT0WD9aFxMxFmuf9gc1WgyD6Bd5OTCZOeWVowwm8CJlv44CDtUsfCrw6cVms45OhriYA|*
BAG|GLENDALECA|CRTHOR|Crest of The Order of the Black Lion|Crestof The Order of the Black Lion|34.136606|-118.216757|GLENDALE|CA|CR|TH|OR|https://www.google.com/maps/place/34.136606,-118.216757|https://lh5.ggpht.com/_E7bCN1fjRjww7HN_5_rClEFPcL1i_8ANQpZfY5pIPua6xW1RWtwqhiaTz0oi0z9pT5zFzCktj9zF64h7wxf|*
BAG|GLENDALECA|FSCWI|F Scott Wilson Dedication Tablet|F Scott Wilson Dedication Tablet|34.13317|-118.207863|GLENDALE|CA|F|SC|WI|https://www.google.com/maps/place/34.13317,-118.207863|https://lh4.ggpht.com/97RqM96YFuLxLROp16-E1v05f9hpPstRSKK8CHGT082UnHz2zSTy2Rfc4QtXNyLlBe7INE6kHOVPZkiDoiER|*
BAG|GLENDALECA|BLANWH|Black And White Shards Mural|Black And White Shards Mural|34.139768|-118.200919|GLENDALE|CA|BL|AN|WH|https://www.google.com/maps/place/34.139768,-118.200919|https://lh5.ggpht.com/9oMwBXQnrk9yb0LDapDiJ0MUMQx6MlbLKTD94janYAIrAUaqfCXNcn5Q-zxBBiO4e4HH-e0KDz9HFiYaNWY|*
BAG|GLENDALECA|MU|Mural|Mural|34.139411|-118.197357|GLENDALE|CA|MU|||https://www.google.com/maps/place/34.139411,-118.197357|https://lh5.ggpht.com/rat1tjk5Or5aMO_JwIm6MnK_WZRmLDJpKepSwRKJqqievy4htykIGAQBX6jmgWbUul9jaMRN_EGOWqprYtBoqg|*
BAG|GLENDALECA|EAROLU|Eagle Rock Lutheran Church|Eagle Rock Lutheran Church|34.137361|-118.211332|GLENDALE|CA|EA|RO|LU|https://www.google.com/maps/place/34.137361,-118.211332|https://lh5.ggpht.com/_-So1dI86ZUFhi1-OA0qp-7iATtxlSwZjGB8jglabJVz7Qmuz0gNPy39bE_Um9v81JILF75HJocQAM8d3qcG|*
BAG|GLENDALECA|TUAWAR|Tucked Away Art|Tucked Away Art|34.139212|-118.205653|GLENDALE|CA|TU|AW|AR|https://www.google.com/maps/place/34.139212,-118.205653|https://lh6.ggpht.com/YgX3laXjrvlkKOV2nq_dBJfbexoogmAeYVzKYwM2WvaWI2LlFzTvBpRtyM4oQCgfSlHKM4JemEFrM8oHRPI|*
BAG|GLENDALECA|EAROFA|Eagle Rock Family Mosaic Trashcan|Eagle Rock Family Mosaic Trashcan|34.1329|-118.216078|GLENDALE|CA|EA|RO|FA|https://www.google.com/maps/place/34.1329,-118.216078|https://lh3.ggpht.com/SMeoXAQ9HNPpaLrraFj2jUtaPicikMdW_vfDGhPlRkPYjHGiJjkYXiOYREwMJqBsUdtrzRrJeRodJhwAGSlf|*
BAG|GLENDALECA|THEARO|The Eagle Rock|The Eagle Rock|34.143429|-118.184289|GLENDALE|CA|TH|EA|RO|https://www.google.com/maps/place/34.143429,-118.184289|https://lh5.ggpht.com/DQqfR9Je6cJxGL-hvNhFFcu_gqIC6EKqUD59KV9Us9OVKJ1WCW4IH1znAOtwBeSI2qwnEXUKW5SbYCIgbThKrg|*
BAG|GLENDALECA|CHNAEA|Church of the Nazarene|Churchofthe Nazarene Eagle Rock|34.135582|-118.214963|GLENDALE|CA|CH|NA|EA|https://www.google.com/maps/place/34.135582,-118.214963|https://lh4.ggpht.com/qfDBk-X-Jr04ogp6mpNxYJM3qBdlHFM8zIJQDpylLKwFFl087vSkqslg9qamx2KQBrdXrEkJiIgJbZ9KTf-J|*
BAG|GLENDALECA|POOFEA|Post Office Eagle Rock Station|Post Office Eagle Rock Station|34.138447|-118.187969|GLENDALE|CA|PO|OF|EA|https://www.google.com/maps/place/34.138447,-118.187969|https://lh3.ggpht.com/RzyfUFJHJc7EPjmnTpOG7oEftODwILyGp-uuTqfN0l2IzsF3AZWxELTMuqnuucqHkci8tkZtdvD79JMf6dYKng|*
BAG|GLENDALECA|EA|Eaglet|Eaglet|34.138764|-118.193933|GLENDALE|CA|EA|||https://www.google.com/maps/place/34.138764,-118.193933|https://lh6.ggpht.com/bQitK_5YBd4CqjAqxH9ml9sXPFW9aTsk9XwpKUES9mx7SDEmPThBYU41BQIp5v3N432QBXrV7xkqCDskdiU|*
BAG|GLENDALECA|THGABO|The Garlic Box Mural|The Garlic Box Mural|34.141488|-118.220893|GLENDALE|CA|TH|GA|BO|https://www.google.com/maps/place/34.141488,-118.220893|https://lh3.googleusercontent.com/F18L1BbPP8B1fcu_AmYOo0nJdsf-QggxqEhOb93VzyDTlUdjDS7A84kEo2Vrm_y7Hw5U4mFNC8DPlU6pmc4N|*
BAG|GLENDALECA|PRMU|Pretzel Mural|Pretzel Mural|34.141434|-118.224393|GLENDALE|CA|PR|MU||https://www.google.com/maps/place/34.141434,-118.224393|https://lh3.googleusercontent.com/Gvr8aKQRrojRoKAX5ueuowqY-VemT5Uu8TUox5VJzBbtDjVC0h8IVFuZk0lY8xoYzecwlkk4uMggF0svBdc|*
BAG|GLENDALECA|MAGU|Mastery Guild|Mastery Guild|34.140102|-118.218685|GLENDALE|CA|MA|GU||https://www.google.com/maps/place/34.140102,-118.218685|https://lh6.ggpht.com/3I0t5kFCe8gPGFXJzjby372GHzkMeDES1HXjZyUWq88e_M7JGvq0xPot8BcuAj5awuYN6QPcvhpvdkIFoEX-|*
BAG|GLENDALECA|BEMIFO|Bella Mia Fountain|Bella Mia Fountain|34.137321|-118.190117|GLENDALE|CA|BE|MI|FO|https://www.google.com/maps/place/34.137321,-118.190117|https://lh6.ggpht.com/6Pfcy5znCv7Jm2As37bDTb2H1xDpsnf3kXpeM5FIFYSG81YAC2gWlMcfCdUfqDOwvULoZmuS16Q5inN3Jf0a|*
BAG|GLENDALECA|TOOFRO|Tournament of Roses House|Tournament of Roses House|34.139105|-118.159984|GLENDALE|CA|TO|OF|RO|https://www.google.com/maps/place/34.139105,-118.159984|https://lh6.ggpht.com/sJ9TO2qzLQu42Y0V34pIJ3yrz2x2h2RMoIPZkv3vqAc4adfduKm88Lsb45gwel_dFmo-3ZohRlxulMb_1gI|*
BAG|GLENDALECA|ROBETR|Roy Begley Trail|Roy Begley Trail|34.136036|-118.166133|GLENDALE|CA|RO|BE|TR|https://www.google.com/maps/place/34.136036,-118.166133|https://lh3.ggpht.com/c0FX-bXMUQX2enoCeIhf4dq1btaMJa7k1sjdTGElvlP8dCwma7eE7I0XmQ_BmJmq5096TE7fMGI72a_0dBxX|*
BAG|GLENDALECA|LACADE|La Casita del Arroyo|La Casita del Arroyo|34.14252|-118.166067|GLENDALE|CA|LA|CA|DE|https://www.google.com/maps/place/34.14252,-118.166067|https://lh6.ggpht.com/KEZvoTK0gEAMg6vjmRiA2hDmE3nWP6vgeHbVdddoyB6iNuPxP2tvsqzw2zQFo_ME24zUprt6W4GGFxsOYAo|*
BAG|GLENDALECA|EAROFO|Eagle Rock Founders Rock|Eagle Rock Founders Rock|34.136671|-118.188316|GLENDALE|CA|EA|RO|FO|https://www.google.com/maps/place/34.136671,-118.188316|https://lh3.ggpht.com/rkNBSx0YGQMKPOxG83NzxPmtrUvG0jUzON2uyqa9hIFU_FHlOX_HMKl1j8hxzd4HBPAPG0htgG70suC0RPA|*
BAG|GLENDALECA|TACHST|Tai Chi Stairs|Tai Chi Stairs|34.132664|-118.189366|GLENDALE|CA|TA|CH|ST|https://www.google.com/maps/place/34.132664,-118.189366|https://lh6.ggpht.com/4X_sKBZtEvXh_eEREXjF2JqqMa9NfKZFxi6zvvsi0pMiPSdnPAmbwOD78Sk1D4xelCp6OCBxclEeK8edNacpjA|*
BAG|GLENDALECA|WISTWA|Wiota St Wall Art|Wiota St Wall Art|34.133114|-118.193605|GLENDALE|CA|WI|ST|WA|https://www.google.com/maps/place/34.133114,-118.193605|https://lh4.ggpht.com/kSuzX8htvITt1eAlBwTy_HwA1gXgvGCD4d4CKnCT93-E-28IbE3QFHbxyR5Ute_hCD_8GO660-B9dWVDZGaW|*
BAG|GLENDALECA|SARAPA|San Rafael Park|San Rafael Park|34.140765|-118.177615|GLENDALE|CA|SA|RA|PA|https://www.google.com/maps/place/34.140765,-118.177615|https://lh5.ggpht.com/xyD131EDodB3DsTSTjyMAeVZOq5rWLqzg5b0hrzfgDz42EQu0cRmgf7HKzCKEX8i3hVFZnAmObuy3-LWojEE3FGo5DGmnFypnIr4pGBNs6NJ_HdzBQ|*
BAG|GLENDALECA|MUINAR|Music Inspired Artbox|Music Inspired Artbox|34.12522|-118.231664|GLENDALE|CA|MU|IN|AR|https://www.google.com/maps/place/34.12522,-118.231664|https://lh3.googleusercontent.com/LOlCoePpg8GJCYGE5Yqj_mPHb9mfJGEW-i8NzQpn50YTeF-oTfyMSb2-JseL2r_hBjQ7ft_SQWGif3ZI_YY|*
BAG|GLENDALECA|VECOCH|Verdugo Community Church|Verdugo Community Church|34.129462|-118.232478|GLENDALE|CA|VE|CO|CH|https://www.google.com/maps/place/34.129462,-118.232478|https://lh3.ggpht.com/3B7Aw5fJ0TH23ecbu1BzcA_ymIboXnw4AZOr7Jn1YJgrU7dtsNJ-v5YJNpoQuVMuWTXZvgeYUSqqqe48TzSY|*
BAG|GLENDALECA|THHO|The Horseback|The Horseback|34.128152|-118.270124|GLENDALE|CA|TH|HO||https://www.google.com/maps/place/34.128152,-118.270124|https://lh3.ggpht.com/mqGnCnwCgdPTm4bkdVyOBRVn5k0FN19uK-t5ayP9OKzoYCiRl9lBgTjPzdg05sgv87cEdAW9CsjPclxxAsyN|*
BAG|GLENDALECA|EAROAL|Eagle Rock All Star Lanes|Eagle Rock All Star Lanes|34.125577|-118.220004|GLENDALE|CA|EA|RO|AL|https://www.google.com/maps/place/34.125577,-118.220004|https://lh3.ggpht.com/C-XfPBDy93GM-hdg8SB0WS5_hIq0wpN_Q0mp4xXYcJsFAmATlwZx3H_mA7FDvxvTit_PgmkM2TDKGykSy-K9|*
BAG|GLENDALECA|MOARUT|Moroccan Art Utility Box|Moroccan Art Utility Box|34.12852|-118.252895|GLENDALE|CA|MO|AR|UT|https://www.google.com/maps/place/34.12852,-118.252895|https://lh3.googleusercontent.com/0HMnF9GYtkJtaV3qthQKFRf1q6YplCTGLUm1r1BToas7-DjwNa_xc4psbi6tGHy8iyYgLWOfxnQRhBZjeOge|*
BAG|GLENDALECA|AUEMKI|Auntie Ems Kitchen Trash Can|Auntie Ems Kitchen Trash Can|34.127625|-118.217563|GLENDALE|CA|AU|EM|KI|https://www.google.com/maps/place/34.127625,-118.217563|https://lh3.ggpht.com/0mDl5HfMnYH4yoWcCh9AC2g-D3BCfaarkxa4Bq2Hds0Czjb7dxd_cdZzgsiSvYJdLd9hCE_ojPfFX_265cKfoQ|*
BAG|GLENDALECA|DICH|Dinahs Chicken|Dinahs Chicken|34.129347|-118.259942|GLENDALE|CA|DI|CH||https://www.google.com/maps/place/34.129347,-118.259942|https://lh3.ggpht.com/XRuO2WZHUd_uL5cBC6p1t0HhIWbMbFi8WwCRT1ZW7p0CmbkY3I62GCa2bWBvhLZpB6FsSiAF11EYLG2eWclS|*
BAG|GLENDALECA|SPSTLO|Get $100 In PokeCoins Free|Sprint Store Los Feliz Blvd|34.126143|-118.263093|GLENDALE|CA|SP|ST|LO|https://www.google.com/maps/place/34.126143,-118.263093|https://lh3.googleusercontent.com/DgLJEoc4vJckKJoXnpDns-pzDCW31ZMzYIL8VBdOGCBsSu8KVrLJK5N6foRiO6JGmMDflkBHk4uhAzKZXQQAWQ|*
BAG|GLENDALECA|HAOFTH|Hall of the Crucifixion-Resurrection|Hall of the CrucifixionResurrection|34.128155|-118.245983|GLENDALE|CA|HA|OF|TH|https://www.google.com/maps/place/34.128155,-118.245983|https://lh4.ggpht.com/vxgKdfNWRtRPwU0P0afuZQCrU95H8s-EvNzeXq2rkQC7pIWM-KIARRnsPyaqo8citYANM8o9YYOhM1mLbOM|*
BAG|GLENDALECA|AE|Aegis|Aegis|34.127261|-118.243371|GLENDALE|CA|AE|||https://www.google.com/maps/place/34.127261,-118.243371|https://lh3.ggpht.com/-69rxx54HziyC1vA1jArfYIsykBzj9cxEXJDGChyGrJSZ63M64mASpIOgbpnlpN9LBfk2Uw7CN3jka3F3ZTg|*
BAG|GLENDALECA|DASTAT|David Statue at Glendale Fores|David Statue at Glendale Fores|34.125643|-118.240607|GLENDALE|CA|DA|ST|AT|https://www.google.com/maps/place/34.125643,-118.240607|https://lh5.ggpht.com/IhwgDSjgGOm_QaCtLmI417dQl6SLPI_ZzXnuN7t7zhhWW91NTGs0JphRE7a1XuqlWt61oE3b_ReDBU3-MqP_|*
BAG|GLENDALECA|NEAPTR|Newtons Apple Tree|Newtons Apple Tree|34.126039|-118.212447|GLENDALE|CA|NE|AP|TR|https://www.google.com/maps/place/34.126039,-118.212447|https://lh5.ggpht.com/VxN-6ZLUun7LcthUzlxbdQCQQbD272G-IgtVtWBZGFjoG6AGsPTyJVXHneUQhN-XcAVimmPG5kGBye5Z6zFd|*
BAG|GLENDALECA|GLKOCH|Glendale Korean Church of Seventh Day Adventist|Glendale Korean Church of Seventh Day Adventist|34.128858|-118.216839|GLENDALE|CA|GL|KO|CH|https://www.google.com/maps/place/34.128858,-118.216839|https://lh3.ggpht.com/KnKbug329_TI8JtSKcOGhixklMCpg9cz3agx5WhGQkGsvAj7w4tAYslBMzli-Wh_m0h_UBZHDP5hyKtXxn1u|*
BAG|GLENDALECA|RABEGA|Raphaels Beautiful Garden|Raphaels Beautiful Garden|34.12711|-118.242674|GLENDALE|CA|RA|BE|GA|https://www.google.com/maps/place/34.12711,-118.242674|https://lh3.ggpht.com/r6MWHVRSJmwylHXnWAn0i8gCMWMmlWvIXosbDGz18G8OAFk5zAicQVTVzixhvz5eD1aqbI-Xp9-pbckkUxcV|*
BAG|GLENDALECA|SHTOTH|Ship to the Sky|Ship to the Sky|34.128077|-118.247731|GLENDALE|CA|SH|TO|TH|https://www.google.com/maps/place/34.128077,-118.247731|https://lh4.ggpht.com/4_OfiPG6jE8zvZVL0uD9h8ckx-XR2JL-SXyck0g2-G6fg2lNlCwY3_mh8_8cNL6CFQm-eTXdSzUxzKTGRy8V|*
BAG|GLENDALECA|HUTA|Hunter Taylor|Hunter Taylor|34.127626|-118.24947|GLENDALE|CA|HU|TA||https://www.google.com/maps/place/34.127626,-118.24947|https://lh5.ggpht.com/wvTiszyK0vtuMmgAtcbrCzuyI56NCQo8Z0OH5eFvZ2yiNMk6eBLSZY9mVTp6JmV1RuR0ozBaXg-aFOjJ_oLK|*
BAG|GLENDALECA|PRMEFO|Presidential Medal for Distinguished Service|Presidential Medal for Distinguished Service|34.126976|-118.210649|GLENDALE|CA|PR|ME|FO|https://www.google.com/maps/place/34.126976,-118.210649|https://lh4.ggpht.com/vXSFAdoR9IXBd6nPzknuIdihKs9hSWUUfTlugBDHwmMeTrsW5IEmBNn0h6tg8_q6_hmqvP26f1dcVKmt7TmkRw|*
BAG|GLENDALECA|GLFIDE|Glendale Fire Department Mural|Glendale Fire Department Mural|34.1255|-118.254604|GLENDALE|CA|GL|FI|DE|https://www.google.com/maps/place/34.1255,-118.254604|https://lh3.googleusercontent.com/MZ5_VvysyMDMxVQO2dEZ0Wz6hxPH9wGawPRsObn0R3AIyxKZ2maT6xTt8zuveC_B0O35FqCupdk_I8obNJ8|*
BAG|GLENDALECA|FOOFFA|Fountain of Faith|Fountain of Faith|34.125938|-118.253379|GLENDALE|CA|FO|OF|FA|https://www.google.com/maps/place/34.125938,-118.253379|https://lh3.ggpht.com/5CJ5EPtBdtuvw_L4IR_KpuzWFBwFhNWsrOdGMcsweh4vQxEQALYc1hfq9Q91zWiD-gctgZOf5dkGJpxlWmo|*
BAG|GLENDALECA|VWHINE|VW Historic Neighborhood Signaling Bell|VW Historic Neighborhood Signaling Bell|34.18|-118.232709|GLENDALE|CA|VW|HI|NE|https://www.google.com/maps/place/34.18,-118.232709|https://lh4.ggpht.com/RZr_GcnJBwQ0BrENIQ0P75wGXbpJ9xxuexw5AVwAzRsmzD7xI56_VgP3b_wPAnXjRwP6WNI5dkyW-9_3etw|*
BAG|GLENDALECA|ARCECO|Art Center College of Design|Art Center College of Design|34.171091|-118.186874|GLENDALE|CA|AR|CE|CO|https://www.google.com/maps/place/34.171091,-118.186874|https://lh4.ggpht.com/0lWX1mebRK-K-CNDYgzmqsnFB_mcRgPaVvYi2rz2Y8BULPFgjuBkkFv_XEyeukDvOYb62nT1FiebOLZR0mLw|*
BAG|GLENDALECA|MABIPA|Mayors Bicentenial Park|Mayors Bicentenial Park|34.174853|-118.220821|GLENDALE|CA|MA|BI|PA|https://www.google.com/maps/place/34.174853,-118.220821|https://lh4.ggpht.com/3E1i9YmctuLwHfkDBTTMkt5nvXFzdrRptqhkLrAs5At1D_Xa_067gpDdBJN72lVawSPULlwzETEl7F8Uwhi_dQ|*
BAG|GLENDALECA|LIVILI|Linda Vista Library|Linda Vista Library|34.169888|-118.177835|GLENDALE|CA|LI|VI|LI|https://www.google.com/maps/place/34.169888,-118.177835|https://lh3.ggpht.com/A460JHkbB0jgz_xzHgZjFs_0gSVzSNFMzpKgdg9lSSNlmJtcOLH00ZqlrMB9AZrws0NQjigJofNcbW0zdXV6|*
BAG|GLENDALECA|GLLILE|Glendale Little League Monument|Glendale Little League Monument|34.172846|-118.22881|GLENDALE|CA|GL|LI|LE|https://www.google.com/maps/place/34.172846,-118.22881|https://lh5.ggpht.com/X_XJVhs8IOGkLBm9zLROAg9Uyc0fIEHGIuJygrAle84EL2dfXx0q3JntwWs_7YY8LY8n7i6tw1xzI-tQlcy_modDCgUMIExm8DdbzSyqyv3pjRLg|*
BAG|BURBANKCA|TEPE|Teach Peace|Teach Peace|34.166194|-118.352468|BURBANK|CA|TE|PE||https://www.google.com/maps/place/34.166194,-118.352468|https://lh5.ggpht.com/YlpmXOwSe55bgnZC1XrBmUMrVIN39pyb4HDemP54bfVAczy4OCagWlob96HOecII2ly90Dz6c6O_cmhQ2o3E|*
BAG|BURBANKCA|EMKN|Emerald Knights|Emerald Knights|34.173079|-118.35465|BURBANK|CA|EM|KN||https://www.google.com/maps/place/34.173079,-118.35465|https://lh6.ggpht.com/SYWjXzAkHGG4Kw_S7_UsPjBvrqrxQkt0Kc4ulzLCpPH4Pmbxyh-EJx2RCIoAaBxO3wwOq3sd0-VaUTSONj97|*
BAG|BURBANKCA|FADOPA|Fancy Dog Parade|Fancy Dog Parade|34.164626|-118.360802|BURBANK|CA|FA|DO|PA|https://www.google.com/maps/place/34.164626,-118.360802|https://lh6.ggpht.com/NTkEdSLk7j4Ru3yz8dLzbMFHISuhKpm-DrJGbznrcsKXuM_KMp3XXpn9RxnplI-nwyGmhYgJGuxW2NUReXZ-|*
BAG|BURBANKCA|YOLO|Yoga Lotus|Yoga Lotus|34.164806|-118.359614|BURBANK|CA|YO|LO||https://www.google.com/maps/place/34.164806,-118.359614|https://lh4.ggpht.com/4v7FV3UzoXDKK7mLmhMHF18R_UOKEuc5OEvohPY1WSXSNFnNGnyFIRiMJVxQSQLHCqrnfAtfc665LyHOBYFz|*
BAG|BURBANKCA|LIMU|Lincoln Mural|Lincoln Mural|34.180785|-118.160043|BURBANK|CA|LI|MU||https://www.google.com/maps/place/34.180785,-118.160043|https://lh4.ggpht.com/_ort111y3-h9eWUilj-KzJl8COSLrU7DSIlWuveddDsjdO8Mk-bgVrCSbEQylxfd3ORa2Ck5YWzo_rahPHQ|*
BAG|BURBANKCA|ILBO|Iliad Bookstore|Iliad Bookstore|34.168823|-118.361398|BURBANK|CA|IL|BO||https://www.google.com/maps/place/34.168823,-118.361398|https://lh6.ggpht.com/9AtnPYXSOGGjhJgSzoQTE1Ip93VrVJrhObVxjB7kzcBlN6SZEKw8dkibeXrDpW9qIlZkI7Pf3p32HPd4uTc|*
